时间,MEC,NEERI,SHPE,SZPE,Deposit,Loan,M2,PPI,PPI_pro,PPI_ex,PPI_raw,PPI_fac,PPI_liv,PPI_food,PPI_clo,PPI_gen,PPI_dur,IPI,RECI_imputed,CPI_seasadj,CPI_food_seasadj,CPI_health_seasadj,CPI_trans_seasadj,Consumption_imputed_seasadj,Import_seasadj,Export_seasadj,M0_seasadj,M1_seasadj,Trade_balance_seasadj
2011/4/1,103.1,83.71,22.75,31.45,756262.39,502170.76,757384.56,101.911824,102.317242,106.6401828,103.4386452,101.4056064,101.1040048,101.608314,101.204103,101.204706,100.1998998,103.23412,103.19,100.691713065029,100.962206407663,100.64462574867,100.411448752381,14798.1152151366,1408.82967843599,1587.05791803122,44828.64576,268831.467706431,178.22823959523
2011/5/1,102.9,83.89,16.33,29.14,767339,507686.31,763409.22,102.2175595,102.726511,108.9862668,103.9558384,101.507012,101.3062128,101.8115306,101.3053071,101.5083201,100.3000997,103.7502906,103.2,101.272049799158,101.893436323029,101.057827617218,100.538941107175,14948.3926917431,1453.1907489533,1578.39287266141,45305.8255708317,270827.399626389,125.20212370811
2011/6/1,102.9,84.04,16.48,30.14,786432.56,514025.54,780820.85,102.2175595,102.623784457032,108.005390420206,104.059794264426,101.405504994394,101.40751902241,102.116965219884,101.507917717206,101.711336758236,100.0994995,103.9577912,101.75,101.956585489509,104.083283591722,101.437058819752,100.465940405986,15155.1169359793,1406.75804385388,1602.04101036114,45584.796464914,271989.932642376,195.28296650726
2011/7/1,102.9,83.91,16.14,30.87,779731.73,518941.36,772923.65,102.2175595,102.623784457032,107.681374248945,104.059794264426,101.405504994394,101.610334060454,102.627550045983,101.71093355264,101.914759431752,100.0994995,104.061748972381,101.5,102.469295142418,105.570847509201,101.784733148616,100.267206768467,15379.7579361298,1403.72432336659,1650.09752966555,46130.7330822868,272366.912372328,246.37320629896
2011/8/1,102.7,84.52,15.41,30.07,786797.56,524425.79,780852.3,102.319777031472,102.726408241489,108.542825242937,104.267913852955,101.304099489399,101.915165062636,103.038060246167,102.016066353298,102.220503710048,100.0994995,104.269872470326,101.12,102.647637346263,105.445279527317,102.396545628376,100.281205673772,15599.8905147537,1538.5578785904,1666.2016003784,46704.2945931204,274365.896624482,127.6437218
2011/9/1,102.5,87.01,14.19,26.46,794100.44,529118.34,787406.2,102.319777031472,102.623681833248,108.434282417694,104.267913852955,101.20279538991,102.220910557824,103.656288607644,102.322114552358,102.424944717468,99.8993005013996,104.374142342796,100.41,102.820949533278,106.273112531839,102.584112346082,100.178959215417,15743.9906406406,1458.84365635375,1600.7325764753,46711.8243385773,271933.344140929,141.88892012155
2011/10/1,102,88.14,14.96,27.47,791884.98,534986.76,816829.25,101.603538592252,101.802692378582,107.566808158352,103.120966800572,100.49437582218,102.220910557824,103.656288607644,102.526758781463,102.220094828033,99.8993005013996,103.643523346397,100.27,103.149982201711,106.815892412271,102.432095848489,100.101445234977,15848.0342003645,1526.36359684464,1588.08193823398,47299.9283565819,276922.14772957,61.7183413893401
2011/11/1,100.9,88.8,14.17,26.3,795113.97,540616.2,825493.94,100.892313822106,100.886468147174,106.060872844135,102.089757132567,99.7909151914252,102.118689647266,103.448976030429,102.731812299026,101.913434543549,99.7994012008982,102.918018682972,99.87,103.142305902999,106.503824281883,102.637569198473,100.006470383848,16026.8549596148,1578.02815129041,1655.7050234599,47745.6207692956,279270.757702538,77.67687217
2011/12/1,99.3,90.01,13.4,23.11,809368.33,547946.69,851590.9,100.58963688064,100.482922274586,106.803298954044,101.579308346904,99.2919606154681,102.016570957619,103.345527054399,103.040007735923,101.709607674462,99.5998023984964,102.50634660824,98.89,103.108165200418,106.384132711593,102.744376753834,99.8844940724686,16159.7830544275,1495.96993695217,1607.93484638624,47955.0646015379,280654.780047807,111.96490943407
2012/1/1,98.6,90.33,14,22.77,801385.32,555253.05,855898.89,100.7,100.3,106.1,101.7,99.1,102.1,103.5,103.1,101.6,99.8,102,98.5524774679017,103.385964645615,107.197267786854,102.531925227649,99.4663966157854,16561.1258821091,1463.53772468655,1602.74439265372,48856.4082751934,279431.069743118,139.20666796717
2012/2/1,98.8,89.22,14.86,25.33,817398.08,562360.4,867171.42,100.8,100.495,106.8987,102.4144,98.9856,102.0051,103.3182,103.2031,101.906,99.5004,102.212,97.89,103.569044410587,107.133172688095,102.729173320715,100.303204694857,17792.8930360169,1627.25624078328,1671.19516980481,47982.5196782508,275829.559993695,43.9389290215299
2012/3/1,98.6,89.89,13.86,22.22,846931.7,572474.82,895565.5,101.1005856,100.893344,107.7834986,103.1317056,99.179136,102.1110168,103.5292672,103.216113,102.112824,99.3991014,102.314212,96.92,104.031703825156,108.039764147137,102.904846731725,100.514891397896,16897.1364206704,1506.03915642708,1668.07621239063,49465.0333653821,277902.313998829,162.03705596355
2012/4/1,97.9,90.15,14.7,22.77,842275.28,579292.11,889604.04,101.1984412,101.0894351,108.9862668,103.5420838,99.17468306,102.2161489,103.8436969,103.3293892,102.3179578,99.0977009,102.408247,95.62,104.155976358559,108.126474544762,103.161361416627,100.707394323616,16997.7004562077,1421.80029760039,1663.09941783452,49487.2405228079,277596.625893931,241.29912023413
2012/5/1,97.5,91.1,12.66,23.53,854499.67,587224.43,900048.77,100.786513639392,100.569254237672,107.351472819276,102.812324203314,98.8678296942336,102.217968724886,103.644138179304,103.432718552163,102.52340331918,99.0964985034024,102.090286,94.9,104.34906917379,108.585455907265,103.215267628009,100.425042262657,17082.9759759135,1643.17923308377,1811.24938960168,49733.1064430787,280366.502735251,168.07015651791
2012/6/1,97.3,91.47,11.9,22.56,883068.72,596422.59,924991.2,100.070990723088,99.6476947077781,104.87323409802,100.938000436493,98.4647453495562,102.117371655567,103.444485767742,103.639583989267,102.62673878906,98.8983055063956,101.35884640167,94.71,104.188428271088,108.017449984511,103.390936427015,100.010048527424,17280.9062425011,1513.30958959612,1796.54362452186,50507.6833831099,284344.704906732,283.23403492574
2012/7/1,96.9,91.21,11.28,20.96,878062.3,601823.8,919072.4,99.253250247312,98.6214568632078,101.00512904551,99.3771035225268,97.9577178245842,102.016775396696,103.448570446351,103.643441290141,102.526247988343,98.8983055063956,100.52364950732,94.57,104.311944309666,108.106296428738,103.601357613607,99.3653194432948,17477.7864080749,1498.67115548369,1683.43415040538,50771.6256190107,285285.169490922,184.76299492169
2012/8/1,96.8,90.76,11.03,20.68,883106.28,608863.25,924894.59,98.7385848353705,98.0009934623806,99.5337707477728,98.8459823326012,97.3532396093126,102.118995392761,103.553250547398,103.750339481304,102.527165221178,98.8983055063956,99.9948076990426,94.64,104.71075464274,109.043618361376,103.722459171081,99.4939326605876,17723.1293159977,1514.48551179477,1715.27718036185,51208.9135676799,286857.448927536,200.79166856708
2012/9/1,97.2,90.06,11.25,21.12,899647.06,615089.48,943688.75,98.636265058339,97.8003687870849,99.9764083891135,99.0545181603071,96.9522779835336,102.323131468382,103.967257473467,103.959268385196,102.73221955162,98.8004081958842,100.094802506742,94.39,104.742111579657,108.745412986597,103.991283050861,99.9647297745825,18074.3567506573,1504.69736125117,1774.6576939199,53037.2532839263,291832.873450079,269.96033266873
2012/10/1,97.6,90.45,11.17,20.93,896846.62,620143.19,936404.28,98.7586395116686,98.0359927605741,100.682532436218,99.6148539293529,96.9770726684041,102.425352378939,103.967257473467,104.167186921966,102.731195302173,98.9003074963856,100.223287075966,94.56,104.855204410568,108.596238513774,104.223691076408,100.163035349917,18174.807253953,1537.37608376675,1765.40495037265,52316.7280369708,293576.666839177,228.0288666
2012/11/1,98.2,91.61,10.71,18.66,901585.93,625363.56,944832.4,98.6726829180196,97.8598741027591,100.439646583396,99.3333336899873,96.8969786508738,102.425045716208,103.966220910581,104.272789483511,102.52491515081,98.9012065900901,100.036314159849,95.71,105.182834494717,109.544967981829,104.287932275175,100.029727683931,18336.8338567873,1563.25963618055,1694.22019595247,52867.1848345368,294159.59863474,130.96055977192
2012/12/1,98.3,91.27,12.3,22.02,917554.77,629909.64,974159.46,98.6784337799075,97.7698833731718,100.288297717847,99.1414049465781,96.8096616000814,102.526653812407,104.275636797888,104.37952783649,102.523284535857,98.8030039793084,100.046194289642,95.59,105.6869069,110.848242217485,104.456909033342,99.8911993625364,18550.9586404671,1554.06196222367,1824.20835409063,52856.4230853106,298556.360369998,270.14639186696
2013/1/1,98.1,91.88,12.97,23.47,929345.33,640766.52,992129.25,99.0888,97.8928,100.795,99.4626,96.9198,102.8147,104.8455,104.6465,102.5144,98.802,100.062,95.6937768628516,106.160814612053,112.313903287958,104.415067415905,100.056979502841,18856.3626218212,1624.9506401575,1892.79657333976,53364.0767179462,307345.153516988,267.84593318226
2013/2/1,97.4,92.57,12.9,24.16,937065.14,646966.4,998600.83,99.1872,98.08312,101.3399676,99.7516256,97.005888,102.7191357,104.9712912,104.7511465,102.517436,98.7043968,100.269972,97.92,106.254870636484,111.58757784907,104.538527022972,99.9161019774129,20103.4729030868,1590.93572102061,1884.9269759101,53592.9331497217,302520.385874806,293.99125488949
2013/3/1,97.8,94.06,12.19,23.9,979300.53,657591.82,1035858.37,99.17967447,98.16922371,101.7476227,99.83149102,97.09637414,102.6215719,104.7716184,104.6611386,102.4191625,98.60390859,100.2679278,97.56,106.220622508457,111.097992334591,104.636953922816,100.050551532275,19091.3783016826,1733.99203455317,2072.55150192949,54201.4473066424,310794.693449709,338.55946737632
2013/4/1,97.8,94.83,11.89,23.91,978299.69,665514.79,1032551.9,98.567281759968,97.55130487,100.049392942229,98.5720638206304,96.69531598,102.522797299358,104.466759089448,104.672671222119,102.420275723766,98.5031146967868,99.64322437,97.35,106.680673493759,112.496114540115,104.700178616262,99.6397149195961,19287.3318103479,1674.37004730113,1914.0962682505,54827.321578713,311398.593220075,239.72622094937
2013/5/1,97.6,96.27,11.81,27.23,993113.83,672208.97,1042169.16,97.8637047438496,96.7476225766405,97.6898402655412,97.568895668945,96.1983982924893,102.320186693611,104.058714732021,104.673911174789,102.215833109222,98.3037265153752,99.027577371888,97.26,106.581410051063,112.226307052962,104.775067859803,99.2569072610517,19423.4542390807,1648.51568119117,1820.56363413491,55124.3092861561,312416.669604015,172.04795294374
2013/6/1,97.7,96.51,10.17,23.25,1009122.27,680837.17,1054403.69,97.3690739735646,96.1600253930059,95.959009199688,96.6986044181605,95.8061972251181,102.117371655567,103.858263710813,104.67597982916,102.113605095115,98.1071190623444,98.7235163952266,97.29,106.953314832287,113.330100229567,104.81896726321,99.2469312500827,19667.2824246737,1511.66336036252,1747.17375443332,55370.2546214861,309596.418828675,235.5103941
2013/7/1,98.1,97.3,10.26,24.62,1006548.49,687834.5,1052212.34,96.9704254916238,95.6628131573115,94.9448213027798,96.197036209806,95.410817161145,102.016775396696,103.862364728137,104.679875703042,102.013616748401,98.008220756838,98.3121292181592,97.39,107.078380467666,113.511415302319,104.851191975631,99.2906150079183,19854.1661543443,1666.65218898299,1786.51579670582,55560.7954045546,313055.599860916,119.86360772283
2013/8/1,98.4,97.16,10.8,25.99,1014623.66,694962.17,1061256.43,97.1587674780046,95.9429725996706,95.3533523763664,96.4736787566188,95.600881296345,102.118995392761,104.071016800135,104.891593215599,102.117056560293,97.9093224513316,98.3948907758579,97.29,107.407044554368,114.294393277234,104.987320619473,99.5690906982358,20103.2818961616,1632.87146746886,1836.65557024254,55933.8128084973,315021.254,203.78410277368
2013/9/1,98.5,96.93,11.2,27.52,1030891.62,702832.25,1077379.16,97.3539936125806,96.1377625177045,95.977352053549,97.073427797101,95.5949460917641,102.220808336913,104.383126503361,104.998861069048,102.11582623431,97.9112045221213,98.4932856666338,97.25,107.903537196533,115.256972728496,105.14844851712,99.7772195274405,20549.0246948659,1617.78407677324,1772.96135161553,56169.1038384995,317244.875946357,155.17727484229
2013/10/1,98.4,95.87,11.05,26.6,1026864.61,707891.86,1070242.17,97.2772599189936,96.0752729053626,96.5545486063326,97.0248677271897,95.5224165783781,102.425352378939,104.487093760835,105.41719316503,102.11480813036,97.8124041139254,98.6197144827502,96.88,108.178450041841,115.614436519806,105.213360677035,99.5119788444095,20585.5530688929,1631.75120052095,1855.95677294871,56556.0233635026,319719.855152901,224.20557242776
2013/11/1,98.3,97.02,11.47,28.44,1032336.46,714137.43,1079257.06,97.2912653571673,96.0005364948067,96.2211814268933,96.9493336814276,95.5404209497616,102.527470761924,104.797950677866,105.524062957313,102.114815490207,97.9121945241892,98.535769447451,96.38,108.323445979136,115.868937650034,105.357619032112,99.4933674121432,20722.1062596988,1637.58691899841,1908.63227,56994.2285295082,321579.766877781,271.04535054759
2013/12/1,98.2,97.71,10.99,27.76,1043846.86,718961.46,1106524.98,97.2969357069887,96.0100254724547,96.2767658091335,97.1585768476465,95.4543263376802,102.526653812407,104.901290618676,105.527702642691,102.113191397714,97.716170935536,98.6455475695873,97.21,108.328855312103,115.341428148782,105.423081253733,99.7326107038237,21103.7600875305,1659.26471322692,1874.0285513314,56806.8712087672,326313.556600501,214.76383810448
2014/1/1,97.9,98.88,10.57,28.43,1034418.22,732144.36,1123521.21,97.5033792,95.934944,96.7632,96.976035,95.2721634,102.5062559,104.7406545,105.3790255,102.001828,97.616376,98.360946,97.3453431990802,108.431331976766,115.331074708429,105.559898306316,99.7638532107629,21334.2667198031,1764.6775435628,2004.11729167945,60178.6309073271,311112.917105889,239.43974811665
2014/2/1,97.6,98.26,10.73,28.58,1054363.65,738592.59,1131760.83,97.203456,95.631042,95.96894932,96.55957358,95.06577024,102.4109783,104.6563773,105.5891557,102.2098837,97.61864844,98.16430259,96.91,108.707744151789,115.612359902067,105.624619821612,99.8013383245679,22497.4712504907,1797.98309158646,1741.02928131715,58983.0505520002,323683.529018219,-56.95381027
2014/3/1,96.7,96.39,10.65,25.21,1091022.27,749089.78,1160687.38,96.8985419607072,95.224147,94.9305319589472,96.0378943620096,94.960253912832,102.416328740232,104.562075169587,105.498427690656,102.316743309528,97.7164734115008,97.76122957,96.4,108.808755582289,115.817989356872,105.856455455405,99.8859650346556,21470.9567916123,1558.65253580239,1796.46854098254,57998.4121950007,327922.859778638,237.81600518015
2014/4/1,96.9,95.06,10.65,24.02,1084476.56,756835.15,1168812.67,96.5959361247686,95.0149709410814,93.9463799727528,95.5163298421909,94.6647143470829,102.420274502059,104.571225848537,105.405379920674,102.317855448042,97.7150897792125,97.3514302094118,95.79,108.644524720353,115.068665391985,105.943794834259,99.7430231030352,21733.3338661124,1703.01661288899,1939.52777279773,57791.6415313479,329153.684324273,236.51115990874
2014/5/1,97.2,94.56,9.77,24.69,1098187.07,765543.54,1182293.96,96.4936128774357,94.9094177476843,92.9030380925296,95.6175177555661,94.6592239198094,102.524827066999,104.474949590949,105.511302464187,102.420264775441,97.713904156283,97.245080979194,95.02,109.26971399153,116.937900718589,106.094783732193,99.8987363972076,21995.820747747,1627.35080193752,1948.4709508641,58715.3384732577,330635.358687311,321.12014892658
2014/6/1,97.3,94.9,9.81,25.77,1136074.65,776336.66,1209587.2,96.2980141598554,94.7176250121108,92.1206488317004,95.2481253518881,94.5607166611916,102.321606398878,104.585271556789,105.513387667793,102.4199459,97.2241549907833,97.2426636492982,94.84,109.434132340548,117.485488377094,106.148008958732,99.8733488649581,22172.2219803342,1589.00104951497,1877.58036579162,58262.2139986803,336982.179868803,288.57931627665
2014/7/1,97,95.33,10.59,27.26,1116247.35,780188.63,1194249.24,96.0976916621992,94.5148593994238,91.7166973784852,95.4274599201275,94.2658873552113,102.322825722886,104.589401281234,105.412634832963,102.421671215395,97.1261467700265,97.2306957967594,94.82,109.506911798757,117.602828137008,106.31750863338,99.9642517807257,22242.8169667604,1639.38807831118,2060.63355523735,58512.5435051732,333704.987805984,421.24547692617
2014/8/1,96.6,96.94,10.69,28.47,1117327.47,787214.13,1197499.08,95.9928622682685,94.3119420654762,91.1578048718062,95.0265735752695,94.1668680768998,102.323233383547,104.695442900936,105.625834368108,102.525524786534,97.126047871721,97.0173623049959,94.79,109.55145646623,117.937364472351,106.443561675549,99.7770626289539,22409.5182431049,1602.65764139467,2003.42665953768,59034.9079431962,332350.992125357,400.76901814301
2014/9/1,96.3,98.96,11.49,31.5,1126570.37,795786.02,1202051.41,95.6016217275541,93.8304562172795,89.5468694659612,94.4524452465792,93.8742370621124,102.32302914525,104.696275882871,105.733853096531,102.524289539248,97.1279148859443,96.6219132389677,94.72,109.623982752158,117.860009368808,106.506012228686,99.4169414230326,23127.8973055265,1731.03242474289,2041.52347829793,58535.0107536682,331551.182078283,310.49105355504
2014/10/1,96.2,100.48,11.81,31.99,1124704.8,801269.48,1199236.31,95.1371602007758,93.1930147182017,87.961193780369,93.4349476212837,93.6119682468105,102.425352378939,104.696067948356,105.944279130855,102.421152554751,97.1277172851279,96.1542216206814,94.76,109.875880782565,118.393712118826,106.546427872879,99.1520571950646,22827.0135339009,1696.66552069189,2062.97252467296,58719.1476074676,329690.410538245,366.30700398107
2014/11/1,96.2,102.65,13.15,33.81,1131415.46,809796.94,1208605.95,94.6644011925238,92.6405177174884,85.9255150142157,92.3927149984005,93.3429912679171,102.424943291162,104.58835477651,106.0516833,102.216930305697,97.2268091625199,95.3826248251326,94.3,109.840418991316,118.349155054394,106.768049981148,98.6315929495083,22885.2116051603,1519.28578938749,1991.05853585449,59070.9035120315,331517.907741821,471.7727465
2014/12/1,95.3,103.34,15.99,34.05,1138644.64,816770.01,1228374.81,94.0861368286581,91.8815943771392,83.5682327223279,90.9404279293971,93.0679681792382,102.321600504782,104.58658674682,106.160868858547,102.113191397714,97.1298739099228,94.6997256668038,93.93,109.951751394866,118.679541147445,107.083678093997,98.2104114468096,23723.4215323981,1608.11913968959,2026.07474666286,58584.6998341356,337290.327181925,417.95560697327
2015/1/1,94.9,104.64,15.94,36.77,1224060.36,836985.96,1242710.22,93.31073389,90.56258714,79.82964,88.63609599,92.31872633,102.3012434,104.4264325,106.2220577,101.8998262,96.93306137,93.24617681,93.7775957303574,109.642262323933,117.715146717153,107.208189189727,98.0026598016931,23934.507265553,1414.33804931437,2091.87515168615,59204.8176502299,343999.480855949,677.53710237178
2015/2/1,93.98,105.06,16.57,39.25,1223250.98,847224.57,1257380.48,92.53769011,89.7019174,76.6791905044428,87.6760928113664,91.73846828,102.308567314607,104.551720949074,106.433868917376,102.005463924616,97.0329365445888,92.372608735308,93.77,110.052128115086,117.778842195468,107.476113224128,97.8821084660311,24918.1922938494,1419.62063793395,2040.04332398074,60205.4131985751,342319.581769436,620.42268604679
2015/3/1,94.93,107.12,18.96,45.3,1248866.33,859069.21,1275332.78,92.4412090305147,89.6059223276022,76.3241476949936,87.9707112356008,91.6366450258829,102.313912411492,104.562075169587,106.236916684491,101.90747633629,97.1301745710318,92.188839480738,93.11,110.166482804312,117.929046435114,107.648692736693,98.1175995140901,24674.7107372644,1378.09936441995,1809.9346937261,59151.5653270535,337997.246282137,431.83532930615
2015/4/1,94.22,107.1,22.55,49.67,1257577,866148.47,1280779.14,92.1525230630293,89.4090876555576,75.5328894980933,87.588474465289,91.351449344935,102.215433953055,104.675797074386,105.932406820277,101.806266170802,96.8356539711996,91.9971015478942,92.56,110.342834186672,118.2537088,107.81079474414,98.2652893053701,24874.2921862811,1441.0053836352,1828.10808766724,59875.2958548791,341704.658806522,387.10270403204
2015/5/1,94.51,106.18,21.94,61.41,1289898.03,875156.04,1307357.63,92.0549066850737,89.3097621005709,75.0656547787639,88.0637338528764,91.0621734108567,102.217252585798,104.57942454054,106.038858976508,101.805743186788,96.6390512105638,91.8966015253384,92.43,110.655015589738,118.855163318408,107.970530025415,98.6481413801649,25202.3384864539,1337.03275040313,1893.26389997883,59681.2802216176,346567.419269243,556.2311496
2015/6/1,94.5517,107.02,20.93,54.28,1318291.89,887946.89,1333375.36,91.6757094801824,88.8451322613599,75.0783287978359,87.1520346969776,90.6837272780828,102.11696318608,104.689856828346,106.040954606132,101.703006289027,96.6408100608386,91.7970744849375,92.63,110.975493997317,119.757160368907,108.20422512221,98.4069393672255,25487.6766551591,1482.50550985443,1922.73604904769,59850.4019577244,351084.317852766,440.23053919326
2015/7/1,94.51,108.33,18.04,46.78,1339998.38,902728.12,1353210.92,90.9084163124404,87.9933341008635,73.9236580870591,86.1709963078751,90.0239224242268,102.015857245718,104.798580083796,105.939698007128,101.397454503241,96.4462637426363,91.2996233531571,93.03,111.321575179779,120.957267906733,108.343298130707,98.1919095984263,25963.3140983858,1508.4208586233,1895.87774287155,60148.5720098559,355064.371672263,387.45688424825
2015/8/1,94.04,107.36,15.82,39.84,1340529.95,910824.05,1356907.98,90.3292833944407,87.0499225264345,72.1058236535987,84.4786239084146,89.5526915411317,102.016263683396,104.800138343837,106.259589374317,101.397744013882,96.3490394887472,90.6142163928662,93.46,111.693076859201,122.457524529621,108.497888264842,97.7152264722166,26235.17684,1375.58617341144,1890.41143752108,60091.8470091981,362433.065341343,514.82526410964
2015/9/1,93.7812,107.29,15.11,38.38,1337338.03,921337.19,1359824.06,89.9611260456284,86.605511088549,70.5629331391774,83.6848664884692,89.368273683131,102.016060057814,104.696275882871,106.579723921303,101.499046643855,96.5451473966286,90.051623138718,93.4,111.340774089291,121.033421438725,108.756077067815,97.2484383092071,25652.4209070159,1368.53779558413,1961.47438084885,60728.5350250427,368167.629720155,592.93658526472
2015/10/1,93.8677,106.72,16.7,45.08,1343123.47,926473.22,1361020.7,89.52406775,86.1103455996184,69.6652654740523,83.3439732781851,89.0249818027168,102.015650969424,104.48667581246,106.791833363902,101.396941029204,96.3506955468469,89.5195803288544,93.34,111.209617496391,120.474168527714,108.813853992973,97.2854859009142,26725.5520961895,1372.99043439363,1916.13819935739,60971.9400092807,375659.011823154,543.14776496376
2015/11/1,93.9884,108.19,17.06,49.3,1357391.28,933562.66,1373956.01,89.0792015221649,85.5998383709593,68.8263375263868,82.5066944935717,88.4891557219854,102.015243517997,104.379178066957,106.794045055005,101.296977932946,96.2545410708947,88.8012237121984,93.35,111.409665164622,120.869889283677,109.545895427433,97.1395974729335,26860.5111885217,1374.49694210721,1842.73119959642,61053.8012949176,383353.930538767,468.23425748921
2015/12/1,98.8034,107.05,17.63,52.75,1357021.61,939540.16,1392278.11,88.5350547557673,84.8985932044766,67.1052908760293,81.5735638526692,88.0422978975594,101.912314102763,104.482000160073,106.903994940557,101.194172675135,96.0614452969137,88.2601443214611,93.34,111.673726886099,121.820062788655,109.853120635825,96.8529477701087,26508.199861523,1478.67696019287,1984.08823630585,61619.8022590662,389478.697204436,505.41127611298
2016/1/1,98.8,106.15,13.75,38.93,1377548.53,964617.65,1416319.55,88.3652649979968,84.313768623616,64.02337128,80.57021125,87.7951087442046,101.789737171259,104.635285401573,106.965612107928,100.677028257936,95.382132386112,87.371667669096,93.3395750418617,111.622083221466,122.425070183585,110.260615705469,96.3835926129077,26727.5846644659,1132.02763337603,1755.58776842946,61421.090310034,408160.563309146,623.56013505343
2016/2/1,98.9,105.44,13.52,37.61,1386015.76,971884.02,1424618.68,88.003343296512,83.87129277,62.7235778326342,79.8729205511548,87.610237208928,101.899333045349,104.96992783287,107.178905999798,100.98540928537,95.3833766233308,87.0149974286601,99.18,112.400894749457,125.460434573009,110.574127420034,96.0932200437948,27138.8714816387,1238.43667876045,1782.51280712995,62199.5390569933,402167.612087117,544.0761284
2016/3/1,99.1,104.65,15.11,41.28,1411182.76,985613.17,1446198.03,88.4662370422025,84.4983847549289,63.8833116207096,80.2292886468679,88.3377258049511,102.109284586669,105.294009695774,107.086812017967,101.296031478272,95.4789616033243,87.3950198277396,100.29,112.943465915314,127.823220641563,110.921747709286,95.8292764552441,27366.2708893929,1292.24055763461,1814.50914653861,63174.1539280316,413194.132393722,522.2685889
2016/4/1,99.3,103.29,14.77,37.85,1419505.54,991169.46,1445209.59,89.0193372788863,85.3856787110575,65.7136138633412,80.8441619314618,89.0676631113116,102.011003085149,105.408527653907,106.673933668019,101.297234839948,95.1894478536892,87.9492290797869,100.58,112.988636789151,127.174957360292,111.306452841824,95.974893048425,27571.2907553311,1304.81568637449,1810.81579768519,63401.8181436087,420338.571550247,506.0001113
2016/5/1,99.2,103.15,14.35,38.12,1437811.1,1001024.76,1461695.11,89.4773692978916,86.0053009028498,67.8593519200026,81.7231450154693,89.4230542894613,102.012818080626,105.206901087783,106.781130989344,101.500325957228,94.9961873399843,88.4045306673755,100.57,112.959376888855,125.933737386868,111.717352370206,96.1515531988769,27895.6426325795,1329.84158175836,1804.54584478842,63356.5706121109,429077.146611571,474.70426303006
2016/6/1,99.2,101.87,14.46,40.32,1462397.28,1014859.39,1490491.83,89.2921410336976,85.7355526322123,68.9219058364133,81.835760580462,88.8700527325211,102.014846222894,105.317995969316,107.101364152194,101.703006289027,94.9979162898044,88.6759739524496,100.92,113.100503881167,125.411800583895,112.279805153691,96.7262556794208,28215.3680919482,1344.24902044297,1793.37188045711,64023.0645920676,436999.17827153,449.12286001414
2016/7/1,99.2,100.58,14.8,39.72,1467468.74,1019495.06,1491558.72,89.3629732351289,85.9694874165437,69.7839332341838,82.2933014740208,88.943635355136,102.015857245718,105.008177243964,107.105034685206,102.00583923026,95.0960160502394,88.925833145975,100.36,113.306615473461,125.166333640903,112.955582247062,96.7117978362399,28542.9576515057,1315.50019855657,1777.05762336053,64420.2456249396,444744.198761249,461.55742480396
2016/8/1,99.3,99.9,15.45,41.81,1485219.95,1028981.69,1510982.91,89.6066491272852,86.1794233011702,69.7984372966836,82.535615558521,89.1944807749672,102.016263683396,104.904938482181,107.109666089311,102.10752822198,95.0965019753935,89.0737747141875,100.4,113.186618135902,124.246845178199,113.145608371488,96.4996002301518,28849.6789992204,1382.15247710526,1830.53441356289,64520.1128108905,453316.327003299,448.38193645763
2016/9/1,104.7,99.8,15.12,41.29,1485214.41,1041137.89,1516360.5,90.051087171674,86.6921165996376,72.0447547351001,83.5174967554922,89.4576419568141,102.016060057814,105.01036471052,107.325781988753,102.006541877075,95.0969701856792,89.5113133998857,100.54,113.467244187751,124.90333832993,113.432835479793,96.8668595531712,28680.1838183736,1344.79091180181,1758.09371376017,64780.9060045192,457697.302743811,413.30280195836
2016/10/1,100.3,99.99,15.76,42.55,1497354.38,1047650.47,1519485.4,90.5983565619172,87.4881111292123,75.1688214465024,84.9275087704706,89.8262066389413,102.117666620393,105.113595867334,107.752959864177,101.599734911262,95.1944872002847,90.3252565518141,100.75,113.447651038224,124.530814666827,113.996214503414,96.8780417051264,29205.8671125094,1357.92078911945,1769.46207744168,65347.5520071702,464911.551283981,411.54128832223
2016/11/1,102.6,100.27,16.58,43.94,1504229.29,1055596.14,1530432.06,92.0188151723963,89.2806314209106,79.0126354802921,87.2920827741988,91.055341237923,102.423304492069,105.31859066956,107.96877955061,102.006056778476,95.2919956601857,91.9092665421254,100.88,113.835012840583,125.499017641241,114.376510369119,97.0403734088818,29430.2538944635,1427.55877971243,1803.65076382374,65775.6915413722,470102.116564241,376.09198411131
2016/12/1,102.0786,100.94,15.94,41.21,1505863.83,1066040.06,1550066.67,93.4044827673345,91.0112919151989,81.2645072508715,89.5677731102308,92.5324550903349,102.727612615585,105.840266162154,108.293746874785,102.509696919911,95.2929537345384,93.8205334137132,101.02,113.966975829693,124.733774062214,114.976956827867,97.6397130410855,29497.3602530392,1525.93896831399,1862.86503378804,66724.0606000237,473682.330736771,336.92606547405
2017/1/1,102.692,100.91,16.34,40.52,1520724.23,1086366.65,1584194.56,94.4624682828586,91.9863215683651,83.87061638,90.9637685067934,92.9750201601126,102.604055068629,105.995544111793,108.142233841115,102.187183681805,94.8098395917953,94.71088775,100.76,114.016821642201,124.05915903824,115.676744253649,98.127603840133,29744.0741211515,1495.66349143817,1817.69196673181,69765.1362309606,471672.63429676,322.02847529364
